ind_id	new_id	tax_id	lat	long	alt	t_cap	com_nm	alpha	genus	spp	sub_spp	spp_lat	alpha6	ind_id2	sex	pos_sex	age_clas	age_yr	mass	fat	inc	latency	cort	count_ss	year	doy	season	brd_stg	pos_lh_stg	lh_stg
1002231	1576	AMGO1576	47.742	-122.984	34.13767	724	American Goldfinch	AMGO	Carduelis	tristis		Carduelis tristis 	CARTRI	AMGO-13	f				11.5	2.5		60	14.7	4	1997	129		pre-breeding		pre-breeding
1002232	1577	AMGO1577	47.742	-122.984	34.13767	722	American Goldfinch	AMGO	Carduelis	tristis		Carduelis tristis 	CARTRI	AMGO-12	m				12.3	1		60	36.3	4	1997	129		pre-breeding		pre-breeding
1001017	1941	APAP1941	19.8	-155.33333	1948.8951	637	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m				16.4	2.5				1	1993	35				
1001021	1942	APAP1942	19.8211	-155.3306	1828.80366	691	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m				14.3	1.5		60	11.18	4	1993	37		pre-breeding		pre-breeding
1001022	1943	APAP1943	19.8211	-155.3306	1828.80366	629	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		AHY		15.2	2		60	37.01	4	1993	37		pre-breeding		pre-breeding
1001023	1944	APAP1944	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	37				
1001038	1945	APAP1945	19.8211	-155.3306	1828.80366	656	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN	APAP	m		AHY		16	2				1	1993	38		pre-breeding	pre-breeding	
1001039	1946	APAP1946	19.8211	-155.3306	1828.80366	809	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		SY	1	13.8	3		60	50.69	4	1993	39		pre-breeding		pre-breeding
1001040	1947	APAP1947	19.8211	-155.3306	1828.80366	794	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		ahy		17.1	3.5		60	38.21	4	1993	39		pre-breeding		pre-breeding
1001050	1948	APAP1948	19.8211	-155.3306	1828.80366	565	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f		AHY		14.6	3.5		60	61.75	4	1993	42		pre-breeding		pre-breeding
1001052	1949	APAP1949	19.8211	-155.3306	1828.80366	819	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		ahy		16.9	3		60	31.24	4	1993	42		pre-breeding		pre-breeding
1001053	1950	APAP1950	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	42				
1001057	1951	APAP1951	19.8211	-155.3306	1828.80366	725	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f		SY	1	14.5	2.5		20	39.73	5	1993	45		pre-breeding	pre-breeding	
1001066	1952	APAP1952	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f									1	1993	46				
1001075	1953	APAP1953	19.93333	-155.21667	473.96495	703	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		ahy		13.5	2.5		60	38.25	4	1993	49				
1001076	1954	APAP1954	19.93333	-155.21667	473.96495		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	49				
1001077	1955	APAP1955	19.93333	-155.21667	473.96495		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f									1	1993	49				
1001097	1956	APAP1956	19.8211	-155.3306	1828.80366	840	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		AHY		15.2	3				1	1993	58				
1001098	1957	APAP1957	19.8211	-155.3306	1828.80366	912	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f		AHY		15.2	3.5				1	1993	58				
1001106	1958	APAP1958	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f									1	1993	59				
1001107	1959	APAP1959	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	59				
1001108	1960	APAP1960	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	59				
1001131	1961	APAP1961	19.8211	-155.3306	1828.80366	771	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f		SY	1	14.4	3				1	1993	60				
1001132	1962	APAP1962	19.8211	-155.3306	1828.80366	657	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		SY	1	15.3	2.5		60	20.95	4	1993	60				
1001133	1963	APAP1963	19.8211	-155.3306	1828.80366	613	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		AHY		15.6	3		60	28.88	4	1993	60				
1001134	1964	APAP1964	19.8211	-155.3306	1828.80366	757	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m		AHY		16.4	2				1	1993	60				
1001135	1965	APAP1965	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	60				
1001150	1966	APAP1966	19.8	-155.33333	1948.8951	970	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		f				14.7	2.5				1	1993	1				
1001151	1967	APAP1967	19.8	-155.33333	1948.8951	893	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m				17.3	1.5				1	1993	1				
1001166	1968	APAP1968	19.8	-155.33333	1948.8951	586	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m				16.4	2				1	1993	1				
1001167	1969	APAP1969	19.8	-155.33333	1948.8951		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	1				
1001168	1970	APAP1970	19.8	-155.33333	1948.8951	725	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m					3				1	1993	1				
1001178	1971	APAP1971	19.8	-155.33333	1948.8951	945	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m				15.8	2.5				1	1993	1				
1001179	1972	APAP1972	19.8	-155.33333	1948.8951	945	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN											2	1993	1		pre-breeding		pre-breeding
1001388	1973	APAP1973	19.8	-155.33333	1948.8951		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	64				
1001409	1974	APAP1974	19.8211	-155.3306	1828.80366		Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN		m									1	1993	72				
1001641	2819	ARBA2819	30.8667	34.7833	456		Arabian Babbler	ARBA	Turdoides	squamiceps		Turdoides squamiceps 	TURSQU	1								30	12.6	5	1994	88				
1002017	1749	ATPU1749	76.53333	-67.16667	37.3	779	Atlantic Puffin	ATPU	Fratercula	arctica		Fratercula arctica 	FRAARC	ATPU-3					390			30	55.2	5	1997	207		breeding		breeding
1002018	1750	ATPU1750	76.53333	-67.16667	37.3	769	Atlantic Puffin	ATPU	Fratercula	arctica		Fratercula arctica 	FRAARC	ATPU-1					485			30	30.5	5	1997	207		breeding		breeding
1002019	1751	ATPU1751	76.53333	-67.16667	37.3	773	Atlantic Puffin	ATPU	Fratercula	arctica		Fratercula arctica 	FRAARC	ATPU-2					560			30	40.5	5	1997	207		breeding		breeding
1002020	1752	ATPU1752	76.53333	-67.16667	37.3	790	Atlantic Puffin	ATPU	Fratercula	arctica		Fratercula arctica 	FRAARC	ATPU-5					595			30	28.1	5	1997	207		breeding		breeding
1002021	1753	ATPU1753	76.53333	-67.16667	37.3	783	Atlantic Puffin	ATPU	Fratercula	arctica		Fratercula arctica 	FRAARC	ATPU-4					660			30	60.9	5	1997	207		breeding		breeding
1000877	2634	ATSP2634	64.83333	-147.66667	136	559	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-1	m				17.5	2.5		30	17.62	5	1992	136				
1000878	2635	ATSP2635	64.83333	-147.66667	136	1007	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-3	f				18	3.5		30	24.49	5	1992	136				
1000879	2636	ATSP2636	64.83333	-147.66667	136	984	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-2	m				17.1	2		60	29.38	4	1992	136				
1000895	2637	ATSP2637	64.83333	-147.66667	136	564	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-4	f				15.8	2.5		30	32.21	5	1992	137				
1000896	2638	ATSP2638	64.83333	-147.66667	136	607	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-6	f				19.7	3		30	31.08	5	1992	137				
1000897	2639	ATSP2639	64.83333	-147.66667	136	607	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-5	m				19.5	3		30	6.21	5	1992	137				
1000898	2640	ATSP2640	64.83333	-147.66667	136	616	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-7	f				18.6	2.5		30	57.83	5	1992	137				
1000899	2641	ATSP2641	64.83333	-147.66667	136	661	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-8	f				15.5	2.5		30	10.32	5	1992	137				
1000900	2642	ATSP2642	64.83333	-147.66667	136	971	American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	AMTR-9	m				19.2	2.5		30	23.18	5	1992	137				
1001283	2643	ATSP2643	68.62582	-149.59455	729.99598		American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	ATSP	f							30	42.3	5	1993	170				
1001336	2644	ATSP2644	68.62582	-149.59455	729.99598		American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB		m							60	77.5	4	1993	174				
1001337	2645	ATSP2645	68.62582	-149.59455	729.99598		American Tree Sparrow	ATSP	Spizella	arborea		Spizella arborea 	SPIARB	ATSP	f							60	38.1	4	1993	174				
1000707	1085	BASA1085				1248	Baird's Sandpiper	BASA	Calidris	bairdii		Calidris bairdii 	CALBAI						42	3		30	48.72	5	1991	179				
1000158	2794	BBEW2794	36.76163	99.63657	3533		Black-bellied Wren	BBEW	Thryothorus	fasciatoventris		Thryothorus fasciatoventris 	THRFAS	BBWR-1	m							60	48.3	4	1989	185				
1000163	2795	BBRW2795					Buff-breasted Wren	BBRW	Thryothorus	leucotis		Thryothorus leucotis 	THRLET	BUBW-1	f							30	30.6	5	1989	186				
1000576	2816	BBSA2816				1303	Buff-breasted Sandpiper	BBSA	Tryngites	subruficollis		Tryngites subruficollis 	TRYSUB		f				59	3		59	82.87	4	1991	183				
1000650	2817	BBSA2817				1281	Buff-breasted Sandpiper	BBSA	Tryngites	subruficollis		Tryngites subruficollis 	TRYSUB		m				67					2	1991	167				
1000653	2818	BBSA2818				1283	Buff-breasted Sandpiper	BBSA	Tryngites	subruficollis		Tryngites subruficollis 	TRYSUB		m				70	2				3	1991	167				
1001612	2768	BCAP2768	30.8667	34.7833	456	392	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	3	m				14.6	2				3	1994	86	breeding			
1001613	2769	BCAP2769	30.8667	34.7833	456	387	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	2	m				18	3		60	43.01	4	1994	86	breeding			
1001614	2770	BCAP2770	30.8667	34.7833	456	387	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	4	f				18.8	1.5		60	48.55	4	1994	86	breeding			
1001615	2771	BCAP2771	30.8667	34.7833	456	400	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	5	m				18.8	3		60	21.02	4	1994	86	breeding			
1001616	2772	BCAP2772	30.8667	34.7833	456	334	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	1	f				19.7	3		60	46.27	4	1994	86	breeding			
1001642	2773	BCAP2773	30.8667	34.7833	456	377	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	6	f				15.3	2.5		60	49.02	4	1994	88	breeding			
1001643	2774	BCAP2774	30.8667	34.7833	456	395	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	7	f				16.1	2.5		60	23.67	4	1994	88	breeding			
1001662	2775	BCAP2775	30.8667	34.7833	456	332	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	8	m				15.7	1.5		60	13.73	4	1994	89	breeding			
1001663	2776	BCAP2776	30.8667	34.7833	456	376	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	9	f				18.1	1		60	18.66	4	1994	89	breeding			
1001664	2777	BCAP2777	30.8667	34.7833	456	450	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	10	m				21.4	3.5		60	62.3	4	1994	89	breeding			
1001679	2778	BCAP2778	30.8667	34.7833	456	344	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	12	m				15.8	2		60	35.23	4	1994	90	breeding			
1001680	2779	BCAP2779	30.8667	34.7833	456	344	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	13	m				17.6	2.5		60	65.34	4	1994	90	breeding			
1001681	2780	BCAP2780	30.8667	34.7833	456	487	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	14	f				17.7	3		60	13.28	4	1994	90	breeding			
1001682	2781	BCAP2781	30.8667	34.7833	456	343	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	11	f				18.9	2		60	15.14	4	1994	90	breeding			
1001692	2782	BCAP2782	30.8667	34.7833	456	366	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	16	f				17.3	3.5		60	17.79	4	1994	91	breeding			
1001693	2783	BCAP2783	9.15289	-79.73932	63.70333	324	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	15	m				17.8	2		60	13.81	4	1994	91	breeding			
1001835	2464	BCCH2464	64.83333	-147.66667	136	637	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-11		m	HY		12	1.5		60	28.8	4	1996	347				
1001836	2465	BCCH2465	47.742	-122.984	34.13767	670	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-15		f	AHY		11.7	1		60	13.8	4	1996	347				
1001837	2466	BCCH2466	47.70972	-122.37056	43.58649	775	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-03			HY		9.7	2.5		60	23.7	4	1996	347				
1001838	2467	BCCH2467	64.83333	-147.66667	136	630	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-10		m	HY		11.4	2		60	16.7	4	1996	349				
1001839	2468	BCCH2468	47.70972	-122.37056	43.58649	644	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12		m	HY		12.7	1.5		60	27.1	4	1996	349				
1001840	2469	BCCH2469	47.70972	-122.37056	43.58649	666	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-13		f	AHY		12.8	1		55	23.4	4	1996	349				
1001841	2470	BCCH2470	64.83333	-147.66667	136	668	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-14		m	HY		12.5	2		60	31.7	4	1996	349				
1001842	2471	BCCH2471	47.742	-122.984	34.13767	678	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-16		m	HY		11.1	1.5		60	16.7	4	1996	349				
1001852	2472	BCCH2472	47.742	-122.984	34.13767	766	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01			HY		10.5	2.5		60	23.9	4	1996	357		breeding		breeding
1001853	2473	BCCH2473	47.70972	-122.37056	43.58649	766	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-02			HY		7.8	3		60	18.3	4	1996	357				
1001855	2474	BCCH2474	47.742	-122.984	34.13767	662	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-08					9.2	1		60	29	4	1996	1				
1001856	2475	BCCH2475	47.70972	-122.37056	43.58649	662	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-09					8.9	2		60	9.1	4	1996	1				
1001857	2476	BCCH2476	64.83333	-147.66667	136	690	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-10					8.9	1.5		60	9.3	4	1996	1				
1001858	2477	BCCH2477	47.70972	-122.37056	43.58649	694	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-11					10.2	1		60	31.3	4	1996	1				
1001859	2478	BCCH2478	47.742	-122.984	34.13767	708	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12					8.8	1.5		60	30.8	4	1996	1				
1001860	2479	BCCH2479	47.70972	-122.37056	43.58649	708	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-13					9.7	0.5		60	22.1	4	1996	1				
1001861	2480	BCCH2480	64.83333	-147.66667	136	669	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-14					9.8	1.5		60	52.4	4	1996	1				
1001862	2481	BCCH2481	64.83333	-147.66667	136	674	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-15					9.8	2.5		60	13.1	4	1996	1				
1001863	2482	BCCH2482	47.70972	-122.37056	43.58649	699	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-16					9.9	1		60	27.7	4	1996	1				
1001864	2483	BCCH2483	47.70972	-122.37056	43.58649	720	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-17					8.8	1.5				3	1996	1				
1001865	2484	BCCH2484	47.742	-122.984	34.13767	721	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-18					10	2.5		60	5.3	4	1996	1				
1001952	2485	BCCH2485	64.83333	-147.66667	136		Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01	m							60	32.5	4	1997	99		breeding		breeding
1001972	2486	BCCH2486	64.83333	-147.66667	136	843	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-17			AHY		12.7	2.5		60	10.3	4	1997	349				
1001973	2487	BCCH2487	47.70972	-122.37056	43.58649	874	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-4		f	AHY		13.6	3.5		60	6.8	4	1997	357				
1001974	2488	BCCH2488	47.70972	-122.37056	43.58649	614	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-8		m	HY		12.3	1		60	20.7	4	1997	1				
1001975	2489	BCCH2489	64.83333	-147.66667	136	621	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-9		f	AHY		12.3	1.5		60	23.3	4	1997	1				
1001976	2490	BCCH2490	64.83333	-147.66667	136	873	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-04			HY		10.3	3		60	8	4	1997	1				
1001977	2491	BCCH2491	47.70972	-122.37056	43.58649	873	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-05					10.6	3		60	24.9	4	1997	1				
1001978	2492	BCCH2492	30.8667	34.7833	456	553	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-06					10.6	1		60	33.4	4	1997	1				
1001979	2493	BCCH2493	64.83333	-147.66667	136	643	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-07					9.7	2		60	50.8	4	1997	1				
1001987	2494	BCCH2494	47.70972	-122.37056	43.58649	832	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-1		m	HY		12.7	3		64	10.2	4	1997	1				
1001988	2495	BCCH2495	64.83333	-147.66667	136	866	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-2		m	HY		13.2	3		60	30.4	4	1997	1				
1001989	2496	BCCH2496	64.83333	-147.66667	136	869	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-3		m	HY		13.9	4		60	11.8	4	1997	1				
1001990	2497	BCCH2497	64.83333	-147.66667	136	880	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-5		f	AHY		11.7	3		60	14.6	4	1997	1				
1001992	2498	BCCH2498	64.83333	-147.66667	136	885	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-6		m	HY		12.1	4		60	13.7	4	1997	1				
1001993	2499	BCCH2499	64.83333	-147.66667	136	888	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-7		f	AHY		13.2	3				3	1997	1				
1002233	2500	BCCH2500	64.83333	-147.66667	136	648	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01	m				9.5	0.5		60	34.5	4	1997	129				
1000092	2796	BETH2796	33.415	-111.548	524.86665	473	Bendire's Thrasher	BETH	Toxostoma	bendirei		Toxostoma bendirei 	TOXBEN	BETH-1	f				62.5	0		30	9	5	1989	217				
1000716	2654	BFBO2654	21.87248	-105.90331	0	528	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-21	m				1160			30	19.3	5	1992	92		non-breeding		non-breeding
1000717	2655	BFBO2655	21.87248	-105.90331	0	545	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-22	f				1850			30	40.23	5	1992	92		non-breeding		non-breeding
1000718	2656	BFBO2656	21.87248	-105.90331	0	573	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-23	m				1310			60	88.17	4	1992	92		non-breeding		non-breeding
1000719	2657	BFBO2657	21.87248	-105.90331	0	595	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-24	f				1780			30	35.24	5	1992	92		pre-breeding		pre-breeding
1000720	2658	BFBO2658	21.87248	-105.90331	0	615	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-25	m				1350			30	21.23	5	1992	92		non-breeding		non-breeding
1000721	2659	BFBO2659	21.87248	-105.90331	0	637	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-26	f				2070			30	17.51	5	1992	92		pre-breeding		pre-breeding
1000722	2660	BFBO2660	21.87248	-105.90331	0	665	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-27	m				1425			30	23.97	5	1992	92		pre-breeding		pre-breeding
1000723	2661	BFBO2661	21.87248	-105.90331	0	681	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-28	m				1375			30	38.12	5	1992	92		non-breeding		non-breeding
1000724	2662	BFBO2662	21.87248	-105.90331	0	937	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-29	m				1460			60	42.18	4	1992	92		breeding		breeding
1000725	2663	BFBO2663	21.87248	-105.90331	0	948	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-30	f				1925			30	39.85	5	1992	92				
1000726	2664	BFBO2664	21.87248	-105.90331	0	971	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-31	f				1850			30	30.71	5	1992	92				
1000727	2665	BFBO2665	21.87248	-105.90331	0	1010	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-32	f				1625			60	49.61	4	1992	92				
1000728	2666	BFBO2666	21.87248	-105.90331	0	1045	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-33	m				1540			60	22.77	4	1992	92		pre-breeding		pre-breeding
1000729	2667	BFBO2667	21.87248	-105.90331	0	1064	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-34	f				1890			60	37.05	4	1992	92		pre-breeding		pre-breeding
1000730	2668	BFBO2668	21.87248	-105.90331	0	447	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-35	m				1270			30	41.25	5	1992	93		breeding		breeding
1000731	2669	BFBO2669	21.87248	-105.90331	0	554	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-36	m				1250			30	23.09	5	1992	93		pre-breeding		pre-breeding
1000732	2670	BFBO2670	21.87248	-105.90331	0	583	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-37	f				1800			30	23.97	5	1992	93		pre-breeding		pre-breeding
1000733	2671	BFBO2671	21.87248	-105.90331	0	612	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-38	f				1790			30	46.17	5	1992	93		pre-breeding		pre-breeding
1000734	2672	BFBO2672	21.87248	-105.90331	0	646	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-39	f				1860			60	23.84	4	1992	93		pre-breeding		pre-breeding
1000735	2673	BFBO2673	21.87248	-105.90331	0	670	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-40	m				1310			30	37.91	4	1992	93		non-breeding		non-breeding
1000736	2674	BFBO2674	21.87248	-105.90331	0	690	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-41	f				1840			60	16.03	4	1992	93		pre-breeding		pre-breeding
1000737	2675	BFBO2675	21.87248	-105.90331	0	710	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-42	f				1610			30	22.88	5	1992	93		pre-breeding		pre-breeding
1000738	2676	BFBO2676	21.87248	-105.90331	0	732	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-43	m				1360			30	36.33	5	1992	93		non-breeding		non-breeding
1000739	2677	BFBO2677	21.87248	-105.90331	0	763	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-44	m				1510			30	54.38	5	1992	93		breeding		breeding
1000767	2678	BFBO2678	21.87248	-105.90331	0		Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-45	f							30	25.86	4	1992	99				
1000768	2679	BFBO2679	21.87248	-105.90331	0		Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-45								30	25.86	4	1992	99		breeding		breeding
