ind_id	new_id	tax_id	lat	long	alt	t_cap	com_nm	alpha	genus	spp	sub_spp	spp_lat	alpha6	ind_id2	sex	pos_sex	age_clas	age_yr	mass	fat	inc	tb1	tb2	tb3	tb4	tb5	tb6	tb7	cort1	cort2	cort3	cort4	cort5	cort6	cort7	count_ss	year	doy	season	brd_stg	pos_lh_stg	lh_stg
1000924	3014	GWCS3014	64.83333	-147.66667	136	642	Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f				30.9	3									15							1	1992	137		migration	migration	
1000927	3015	GWCS3015	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														7.79							1	1992	144				
1000928	3016	GWCS3016	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f														10.01							1	1992	144				
1000929	3017	GWCS3017	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														18.1							1	1992	144				
1000930	3018	GWCS3018	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														43.11							1	1992	145				
1000931	3019	GWCS3019	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f														24.36							1	1992	145				
1000936	3020	GWCS3020	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														10.79							1	1992	146				
1000937	3021	GWCS3021	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														73.56							1	1992	146				
1000938	3022	GWCS3022	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f														25.5							1	1992	146				
1000955	3023	GWCS3023	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														13.74							1	1992	147				
1000956	3024	GWCS3024	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														16.54							1	1992	147				
1000957	3025	GWCS3025	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f														11.69							1	1992	147				
1000958	3026	GWCS3026	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f														31							1	1992	147				
1000959	3027	GWCS3027	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														28.29							1	1992	147				
1000960	3028	GWCS3028	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		m														53.28							1	1992	147				
1000976	3029	GWCS3029	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f														10.46							1	1992	149				
1000977	3030	GWCS3030	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA		f														20.56							1	1992	149				
1003218	3031	GWCS3031					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.808							1	2004	214				
1003219	3032	GWCS3032					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	214				
1003220	3033	GWCS3033					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	214				
1003221	3034	GWCS3034					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				AHY			0.5									1.5							1	2004	215				
1003222	3035	GWCS3035					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.9							1	2004	217				
1003223	3036	GWCS3036					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	217				
1003224	3037	GWCS3037					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	217				
1003225	3038	GWCS3038					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	217				
1003226	3039	GWCS3039					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.6							1	2004	218				
1003227	3040	GWCS3040					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.8							1	2004	218				
1003228	3041	GWCS3041					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	218				
1003229	3042	GWCS3042					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	218				
1003230	3043	GWCS3043	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	111			HY			1.5		3	10	30	60				1.41	13.7	24.58	23.68				4	2004	220				
1003231	3044	GWCS3044	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	110			HY			2		3	10	30	60				2.51	19.03	15.68	25.11				4	2004	220				
1003232	3045	GWCS3045	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	108			HY			0		3	10	30	60				1.83	14.22	20.37	16.88				4	2004	220				
1003233	3046	GWCS3046	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	109			AHY			2		3	10	30	60				1.54	1.86	2.89	4.17				4	2004	220				
1003234	3047	GWCS3047					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.66							1	2004	221				
1003235	3048	GWCS3048					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	221				
1003236	3049	GWCS3049					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	221				
1003237	3050	GWCS3050					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	221				
1003238	3051	GWCS3051					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	221				
1003239	3052	GWCS3052					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									0.9							1	2004	221				
1003240	3053	GWCS3053					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	221				
1003241	3054	GWCS3054					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									0.9							1	2004	221				
1003242	3055	GWCS3055					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	221				
1003243	3056	GWCS3056					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.5							1	2004	221				
1003244	3057	GWCS3057					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.5							1	2004	221				
1003245	3058	GWCS3058					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	221				
1003246	3059	GWCS3059					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.7							1	2004	221				
1003247	3060	GWCS3060					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	221				
1003248	3061	GWCS3061					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.1							1	2004	222				
1003249	3062	GWCS3062					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	222				
1003250	3063	GWCS3063					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.2							1	2004	222				
1003251	3064	GWCS3064					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.5							1	2004	222				
1003252	3065	GWCS3065					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	222				
1003253	3066	GWCS3066					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.6							1	2004	222				
1003254	3067	GWCS3067					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									0.9							1	2004	222				
1003255	3068	GWCS3068					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.498743316							1	2004	222				
1003256	3069	GWCS3069					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	222				
1003257	3070	GWCS3070					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	222				
1003258	3071	GWCS3071					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	222				
1003259	3072	GWCS3072					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.6							1	2004	222				
1003260	3073	GWCS3073					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.8							1	2004	222				
1003261	3074	GWCS3074					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	222				
1003262	3075	GWCS3075					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.6							1	2004	222				
1003263	3076	GWCS3076					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	222				
1003264	3077	GWCS3077					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	222				
1003265	3078	GWCS3078					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.6							1	2004	222				
1003266	3079	GWCS3079					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	222				
1003267	3080	GWCS3080					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.497							1	2004	223				
1003268	3081	GWCS3081					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.679							1	2004	223				
1003269	3082	GWCS3082					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									0.9							1	2004	223				
1003270	3083	GWCS3083					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.3									1							1	2004	223				
1003271	3084	GWCS3084					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.7							1	2004	223				
1003272	3085	GWCS3085					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	223				
1003273	3086	GWCS3086					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	223				
1003274	3087	GWCS3087					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.6							1	2004	223				
1003275	3088	GWCS3088					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.7							1	2004	223				
1003276	3089	GWCS3089					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	223				
1003277	3090	GWCS3090					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.9							1	2004	223				
1003278	3091	GWCS3091					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1							1	2004	223				
1003279	3092	GWCS3092					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	223				
1003280	3093	GWCS3093					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.6							1	2004	223				
1003281	3094	GWCS3094					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.6							1	2004	223				
1003282	3095	GWCS3095					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	224				
1003283	3096	GWCS3096					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.4							1	2004	224				
1003284	3097	GWCS3097					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	224				
1003285	3098	GWCS3098					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.4							1	2004	224				
1003286	3099	GWCS3099					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									2							1	2004	224				
1003287	3100	GWCS3100					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.6							1	2004	224				
1003288	3101	GWCS3101					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.7							1	2004	224				
1003289	3102	GWCS3102					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.7							1	2004	224				
1003290	3103	GWCS3103					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			0.5									1.9							1	2004	224				
1003291	3104	GWCS3104					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			0									1.8							1	2004	224				
1003292	3105	GWCS3105					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.4							1	2004	224				
1003293	3106	GWCS3106					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	224				
1003294	3107	GWCS3107					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.4							1	2004	224				
1003295	3108	GWCS3108					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	224				
1003296	3109	GWCS3109					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.6							1	2004	224				
1003297	3110	GWCS3110	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	153			HY			1.5		3	10	30	60				1.58	21.22	30.13	29.24				4	2004	225				
1003298	3111	GWCS3111	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	152			HY			0.5		3	10	30	60				4.27	18.76	14.31	23.28				4	2004	225				
1003299	3112	GWCS3112	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	4			AHY			1		3	10	30	60				1.57	10.02	22.97	18.81				4	2004	226				
1003300	3113	GWCS3113					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.4							1	2004	226				
1003301	3114	GWCS3114					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.6							1	2004	226				
1003302	3115	GWCS3115					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.7							1	2004	226				
1003303	3116	GWCS3116					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.6							1	2004	226				
1003304	3117	GWCS3117					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	226				
1003305	3118	GWCS3118					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	226				
1003306	3119	GWCS3119					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.8							1	2004	226				
1003307	3120	GWCS3120					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			0.5									1.5							1	2004	226				
1003308	3121	GWCS3121					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	226				
1003309	3122	GWCS3122					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	226				
1003310	3123	GWCS3123					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.7							1	2004	226				
1003311	3124	GWCS3124					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	227				
1003312	3125	GWCS3125					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	227				
1003313	3126	GWCS3126	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	164			AHY			1		3	10	30	60				2.28	24.15	35	28.99				4	2004	228				
1003314	3127	GWCS3127					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.8							1	2004	228				
1003315	3128	GWCS3128					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.7							1	2004	228				
1003316	3129	GWCS3129					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.5							1	2004	228				
1003317	3130	GWCS3130					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.4							1	2004	228				
1003318	3131	GWCS3131					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.576705033							1	2004	228				
1003319	3132	GWCS3132					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.669933607							1	2004	228				
1003320	3133	GWCS3133					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.500170477							1	2004	228				
1003321	3134	GWCS3134					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.9							1	2004	229				
1003322	3135	GWCS3135					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2.5									1.9							1	2004	229				
1003323	3136	GWCS3136					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			0									1.4							1	2004	229				
1003324	3137	GWCS3137					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	231				
1003325	3138	GWCS3138					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.500170477							1	2004	231				
1003326	3139	GWCS3139					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	231				
1003327	3140	GWCS3140					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	231				
1003328	3141	GWCS3141	68.62582	-149.59455	729.99598		Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA	181			AHY			1.5		3	10	30	60				2.29	14	30.47	56.89				4	2004	232				
1003329	3142	GWCS3142					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			0.5									1.5							1	2004	232				
1003330	3143	GWCS3143					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.7							1	2004	232				
1003331	3144	GWCS3144					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	232				
1003332	3145	GWCS3145					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			2									1.5							1	2004	233				
1003333	3146	GWCS3146					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									1.5							1	2004	233				
1003334	3147	GWCS3147					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									2							1	2004	233				
1003335	3148	GWCS3148					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			0									1.7							1	2004	233				
1003336	3149	GWCS3149					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1									2							1	2004	233				
1003337	3150	GWCS3150					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			0.5									1.5							1	2004	233				
1003338	3151	GWCS3151					Gambel's White-crowned Sparrow	GWCS	Zonotrichia	leucophrys	gambelii	Zonotrichia leucophrys gambelii	ZONLGA				HY			1.5									1.5							1	2004	233				
